"Date ","Symbol ","Security Name ","Quantity "
"15-OCT-2025","RCF","RASHTRIYA CHEMICALS AND FERTILIZERS LIMITED","5"
"15-OCT-2025","REDINGTON","REDINGTON (INDIA) LTD.","1"
"15-OCT-2025","RELIANCE","RELIANCE INDUSTRIES LTD","1"
"15-OCT-2025","RVNL","RVNL","30"
"15-OCT-2025","SAIL","STEEL AUTHORITY OF INDIA","100"
"15-OCT-2025","SANGHVIMOV","SANGHVI MOVERS LTD","2"
"15-OCT-2025","SANSERA","SANSERA ENGINEERING LTD","2"
"15-OCT-2025","SAREGAMA","SAREGAMA INDIA LIMITED","1"
"15-OCT-2025","SBICARD","SBI CARDS & PAY SER LTD","88"
"15-OCT-2025","SBIETFIT","SBIETFIT","347"
"15-OCT-2025","SBIN","STATE BANK OF INDIA","1,353"
"15-OCT-2025","SEPC","SEPC LIMITED","15"
"15-OCT-2025","SJVN","SJVN","485"
"15-OCT-2025","STARCEMENT","STARCEMENT","1"
"15-OCT-2025","TARC","TARC LIMITED","1"
"15-OCT-2025","TATAINVEST","TATA INVESTMENT CORPORATION LIMITED","144"
"15-OCT-2025","TATAMOTORS","TATA MOTORS LIMITED","5"
"15-OCT-2025","TATASTEEL","TATA STEEL LIMITED","100"
"15-OCT-2025","TDPOWERSYS","TD POWER SYSTEMS LTD.","2"
"15-OCT-2025","TIRUMALCHM","THIRUMALAI CHEMICALS LIMITED","1"
"15-OCT-2025","TITAN","TITAN INDUSTRIES LTD","10"
"15-OCT-2025","UPL","UPL LIMITED","100"
"15-OCT-2025","VAIBHAVGBL","VAIBHAVGBL","1"
"15-OCT-2025","VOLTAMP","VOLTAMP TRANSFORMERS LTD","2"
"15-OCT-2025","VOLTAS","VOLTAS LTD","4,875"
"15-OCT-2025","WAAREEENER","WAAREE ENERGIES LIMITED","58"
"15-OCT-2025","WELENT","WELSPUN ENTERPRISES LIMITED","1"
"15-OCT-2025","WIPRO","WIPRO LTD","2,348"
"16-OCT-2025","ADANIENT","ADANI ENTERPRISES LIMITED","15"
"16-OCT-2025","ADANIPORTS","ADANI PORT & SEZ LTD","1"
"16-OCT-2025","ALLCARGO","ALLCARGO LOGISTICS LIMITED","1"
"16-OCT-2025","AMBER","AMBER ENTERPRISES (I) LTD","1,400"
"16-OCT-2025","ANGELONE","ANGEL ONE LTD","11"
"16-OCT-2025","ANURAS","ANUPAM RASAYAN INDIA LTD","2"
"16-OCT-2025","ASTRAL","ASTRAL POLY TECHNIK LIMITED","7"
"16-OCT-2025","ATHERENERG","ATHER ENERGY LIMITED","25"
"16-OCT-2025","AVANTEL","AVANTEL LIMITED","1"
"16-OCT-2025","BAJAJ-AUTO","BAJAJ AUTO LIMITED","1"
"16-OCT-2025","BAJAJFINSV","BAJAJ FINSERV LIMITED","91"
"16-OCT-2025","BLS","BLS INTL SERVS LTD","9"
"16-OCT-2025","BRITANNIA","BRITANNIA INDUSTRIES LIMITED","68"
"16-OCT-2025","CAMS","COMPUTER AGE MGMT SER LTD","4"
"16-OCT-2025","CDSL","CENTRAL DEPOSITORY SERVICES (INDIA) LIMITED","100"
"16-OCT-2025","CHENNPETRO","CHENNAI PETROLEUM CORP LT","50"
"16-OCT-2025","CHOLAFIN","CHOLAMANDALAM IN & FIN CO","1,250"
"16-OCT-2025","CIPLA","CIPLA LTD","1,648"
"16-OCT-2025","DHANI","DHANI","10"
"16-OCT-2025","GNFC","GUJARAT NARMADA FERT. CO","500"
"16-OCT-2025","GODFRYPHLP","GODFREY PHILLIPS INDIA LT","5"
"16-OCT-2025","GOKEX","GOKALDAS EXPORTS LTD.","1"
"16-OCT-2025","GTLINFRA","GTL INFRA.LTD","3,35,915"
"16-OCT-2025","HAVELLS","HAVELLS INDIA LIMITED","5"
"16-OCT-2025","HCG","HEALTHCARE GLOB. ENT. LTD","250"
"16-OCT-2025","HDFCLIFE","HDFC STANDARD LIFE INSURANCE COMPANY LIMITED","431"
"16-OCT-2025","HDFCNIFTY","HDFCAMC - HDFCNIFTY","1"
"16-OCT-2025","HINDALCO","HINDALCO  INDUSTRIES  LTD","2,526"
"16-OCT-2025","HINDPETRO","HINDUSTAN PETROLEUM CORP","500"
"16-OCT-2025","HINDUNILVR","HINDUSTAN UNILEVER LTD.","15"
"16-OCT-2025","HINDZINC","HINDUSTAN ZINC LIMITED","2"
"16-OCT-2025","ICICIBANK","ICICI BANK LTD.","51"
"16-OCT-2025","IEX","INDIAN ENERGY EXCHANGE LIMITED","2,014"
"16-OCT-2025","INDIGO","INTERGLOBE AVIATION LTD  ","15"
"16-OCT-2025","IRCTC","INDIAN RAIL TOUR CORP LTD","5"
"16-OCT-2025","JINDALSTEL","JINDAL STEEL & POWER LTD","3"
"16-OCT-2025","JIOFIN","JIO FIN SERVICES LTD","190"
"16-OCT-2025","JKTYRE","JK TYRE & INDUSTRIES LTD","210"
"16-OCT-2025","JUBLFOOD","JUBILANT FOODWORKS LTD","10"
"16-OCT-2025","KOTAKBANK","KOTAK MAHINDRA BANK LTD","25"
"16-OCT-2025","LTF","L&T FINANCE LIMITED","216"
"16-OCT-2025","M&M","MAHINDRA & MAHINDRA LTD","17"
"16-OCT-2025","MANAPPURAM","MANAPPURAM FINANCE LTD","14"
"16-OCT-2025","MANINDS","MAN INDUSTRIES (I) LTD.  ","1"
"16-OCT-2025","MASPTOP50","MIRAEAMC - MASPTOP50","147"
"16-OCT-2025","NESTLEIND","NESTLE INDIA LIMITED","1"
"16-OCT-2025","NIFTYBEES","GOLDMAN SACHS NIFTY EXCHANGE TRADED SCHEME","42"
"16-OCT-2025","OPTIEMUS","OPTIEMUS INFRACOM LTD","1"
"16-OCT-2025","RELIANCE","RELIANCE INDUSTRIES LTD","5"
"16-OCT-2025","RVNL","RVNL","21"
"16-OCT-2025","SAIL","STEEL AUTHORITY OF INDIA","50"
"16-OCT-2025","SBICARD","SBI CARDS & PAY SER LTD","26,400"
"16-OCT-2025","SBIN","STATE BANK OF INDIA","1"
"16-OCT-2025","SHAREINDIA","SHARE IND. SECURITIES LTD","1,79,777"
"16-OCT-2025","SHYAMMETL","SHYAM METALICS AND ENGY L","10"
"16-OCT-2025","TATACONSUM","TATA CONSUMER PRODUCT","21"
"16-OCT-2025","TATAELXSI","TATA ELXSI LIMITED       ","1"
"16-OCT-2025","TATAMOTORS","TATA MOTORS LIMITED","707"
"16-OCT-2025","TCS","TATA CONSULTANCY SERV LT","40"
"16-OCT-2025","TDPOWERSYS","TD POWER SYSTEMS LTD.","2"
"16-OCT-2025","THYROCARE","THYROCARE TECH LTD","500"
"16-OCT-2025","TIPSMUSIC","TIPS MUSIC LIMITED","1,700"
"16-OCT-2025","TITAN","TITAN INDUSTRIES LTD","20"
"16-OCT-2025","TRENT","TRENT LIMITED","15"
"16-OCT-2025","UNITDSPR","UNITED SPIRITS LIMITED","120"
"16-OCT-2025","UPL","UPL LIMITED","50"
"16-OCT-2025","VOLTAS","VOLTAS LTD","1,125"
"16-OCT-2025","WAAREERTL","WAAREE RENEWABLE TECH LTD","2,400"
"16-OCT-2025","WEBELSOLAR","WEBSOL ENERGY SYSTEM LTD","2"
"16-OCT-2025","YESBANK","YES BANK LIMITED","10"
"17-OCT-2025","360ONE","360 ONE WAM LIMITED","500"
"17-OCT-2025","ABCAPITAL","ADITYA BIRLA CAPITAL LIMITED","250"
"17-OCT-2025","ACUTAAS","ACUTAAS CHEMICALS LIMITED","2"
"17-OCT-2025","ADANIPOWER","ADANI POWER LTD","2,116"
"17-OCT-2025","ALOKINDS","ALOKINDS","586"
"17-OCT-2025","APOLLOHOSP","APOLLO HOSPITALS ENTERPRISE LIMITED","1"
"17-OCT-2025","ASHOKLEY","ASHOK LEYLAND LTD","43"
"17-OCT-2025","ASIANPAINT","ASIAN PAINTS LIMITED","1"
"17-OCT-2025","ASTERDM","ASTER DM HEALTHCARE LTD","151"
"17-OCT-2025","ATHERENERG","ATHER ENERGY LIMITED","18"
"17-OCT-2025","AXISBANK","AXIS BANK LIMITED","10"
"17-OCT-2025","BAJAJ-AUTO","BAJAJ AUTO LIMITED","1"
"17-OCT-2025","BAJFINANCE","BAJAJ FINANCE LIMITED","25"
"17-OCT-2025","BANKBETF","BFAM - BANKBETF","50"
"17-OCT-2025","BATAINDIA","BATA INDIA LTD","4"
"17-OCT-2025","BBTC","BOMBAY BURMAH TRADING COR","900"
"17-OCT-2025","BEL","BHARAT ELECTRONICS LTD","8,946"
"17-OCT-2025","BHARTIARTL","BHARTI AIRTEL LIMITED","10"
"17-OCT-2025","BLS","BLS INTL SERVS LTD","1"
"17-OCT-2025","BOMDYEING","BOMBAY DYEING & MFG. CO L","200"
"17-OCT-2025","BPCL","BHARAT PETROLEUM CORP  LT","720"
"17-OCT-2025","BRITANNIA","BRITANNIA INDUSTRIES LIMITED","36"
"17-OCT-2025","BSE","BSE LIMITED","3,696"
"17-OCT-2025","CANBK","CANARA BANK","95"
"17-OCT-2025","CYIENT","CYIENT LIMITED           ","33"
"17-OCT-2025","DATAPATTNS","DATA PATTERNS INDIA LTD","29"
"17-OCT-2025","DELHIVERY","DELHIVERY LIMITED","3,031"
"17-OCT-2025","DRREDDY","DR. REDDY'S LABORATORIES","8"
"17-OCT-2025","EDELWEISS","EDELWEISS FIN SERV LTD","263"
"17-OCT-2025","EICHERMOT","EICHER MOTORS LIMITED","3"
"17-OCT-2025","EIHOTEL","EIH LIMITED","1,000"
"17-OCT-2025","EMBDL","EQUINOX INDIA DEV LTD","100"
"17-OCT-2025","ENGINERSIN","ENGINEERS INDIA LTD","560"
"17-OCT-2025","ESG","MIRAEAMC - MAESGETF","4"
"17-OCT-2025","ETERNAL","ETERNAL LIMITED","700"
"17-OCT-2025","FEDERALBNK","FEDERAL BANK LTD","7,655"
"17-OCT-2025","FSL","FIRSTSOURCE SOLU. LTD.","7,500"
"17-OCT-2025","GENESYS","GENESYS INTL CORPN LTD","5"
